Conf,Conf Abb,Expenses Title,FBS Conference,FBS Conference Labels,Ipeds Id,Make Money?,NCAA Subdivision,Profits Title,Revenues Title,School,School Abb,School | Conf SAA,School | Conf SAA (copy),Schools | SA,Schools | SA Shapes,Total Profit (bin),Year,% of Revenue from Athletics,"Annual Debt Service, Leases and Rental Fees on Athletic Facilities","Annual Debt Service, Leases and Rental Fees on Athletic Facilities Expense",Athletic Student Aid,Athletic Student Aid Expense,Athletics Related Debt,Athletics Related Debt Expense,Coaches Compensation,Competition Guarantees - Paid,Competition Guarantees - Paid Out,Competition Guarantees - Paid Out Expense,"Corporate Sponsorship, Advertising, Licensing",Donor Contributions,Excess Transfers Back,Excess Transfers Back Expense,Expenses | 2017,Expenses | 2017 YoY,Expenses | 2017 YoY ▲,Expenses | 2017 YoY ▼,Facilities and Equipment,Facilities and Equipment Expense,Game Expenses and Travel,Game Expenses and Travel Expense,Institutional/Government Support,Medical,Medical Expense,"NCAA/Conference Distributions, Media Rights, and Post-Season Football",Number of Records,Other Expenses,Other Expenses Expense,Other Revenue,Profit | 2017,Profit | 2017 YoY,Profit | 2017 YoY ▲,Profit | 2017 YoY ▼,Recruiting,Recruiting Expense ,Revenues | 2017,Revenues | 2017 YoY,Revenues | 2017 YoY ▲,Revenues | 2017 YoY ▼,Student Fees,SUM(1),Support and Admin Compensation w/Severance,Support and Admin Compensation w/Severance Expense,Ticket Sales,Total Academic Spending (University-Wide),Total Expenses,Total Expenses Expense,Total Expenses Line Dot,Total Football Coaching Salaries,Total Football Coaching Salaries Expense,Total Football Spending,Total Football Spending Expense,Total Profit,Total Profit Line Dot,Total Revenues,Total Revenues Line Dot,Year | ACC,Year | B10,Year | B12,Year | B12 (copy 2)
False,MAC,Expenses,Mid-American Conference,MAC,169798,Made Money,Football Bowl Subdivision,Profits,Revenues,Eastern Michigan University,EMU,,,,► MAC,0K,2010,0.129299953,1785971.50170056,-1785971.50170056,7366719.96839883,-7366719.96839883,33516933.0510728,-33516933.0510728,4243397.98604058,2000613.17582221,177758.219427963,-177758.219427963,2034.038325095,396710.117619461,0,0,,,,,6645336.38916685,-6645336.38916685,1241334.62608444,-1241334.62608444,22521337.9189019,425071.083811414,-425071.083811414,1588992.2805025,1,3502102.1842224,-3502102.1842224,527408.086707722,,,,,727629.881988968,-727629.881988968,,,,,1731181.24532344,1,2786241.76749872,-2786241.76749872,147119.966821172,344678141.586893,27115592.1066402,-27115592.1066402,,463803.664255191,-463803.664255191,6740658.82158381,-6740658.82158381,1799804.72338335,,28915396.8300235,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,133669,Made Money,Football Bowl Subdivision,Profits,Revenues,Florida Atlantic University,FAU,,,,► SUN,0K,2010,0.230829854,0,0,4472116.12993477,-4472116.12993477,0,0,3480601.69469729,2106682.55099146,448935.812688424,-448935.812688424,368636.426320826,781407.521883896,0,0,,,,,1875775.17428958,-1875775.17428958,2323673.05508376,-2323673.05508376,2424715.66995501,404522.673913577,-404522.673913577,1057521.62049503,1,1369756.40942795,-1369756.40942795,809326.018699935,,,,,258347.082029057,-258347.082029057,,,,,9771150.28860735,1,2105996.83352581,-2105996.83352581,604551.85192919,377580497.882863,16739724.8655902,-16739724.8655902,,1346413.39817329,-1346413.39817329,5081650.71535839,-5081650.71535839,1184267.08329249,,17923991.9488827,,,,,2
False,SUN,Expenses,Sun Belt Conference,Sun,133951,Lost Money,Football Bowl Subdivision,Profits,Revenues,Florida International University,FIU,,,,► SUN,-2000K,2010,0.167460598,2583602.90070129,-2583602.90070129,6516908.0018028,-6516908.0018028,38967800.2458891,-38967800.2458891,3908285.76930079,2113836.90657216,370755.2162428,-370755.2162428,356097.592663096,407759.744646318,0,0,,,,,4218778.19748229,-4218778.19748229,3181481.38987882,-3181481.38987882,2445057.15387605,493213.569042282,-493213.569042282,1023726.64607202,1,1781781.25067045,-1781781.25067045,101125.165127948,,,,,375489.19829704,-375489.19829704,,,,,17209833.1681171,1,3928940.94419729,-3928940.94419729,562168.348799081,593699879.934966,24775633.5369146,-24775633.5369146,,1747619.75310769,-1747619.75310769,6867380.0696393,-6867380.0696393,-556028.811040759,,24219604.7258738,,,,,2
True,ACC,Expenses,Atlantic Coast Conference,ACC,134097,Lost Money,Football Bowl Subdivision,Profits,Revenues,Florida State University,FSU,FSU,,,► ACC,-2000K,2010,0.562608984,0,0,8508334.98505941,-8508334.98505941,0,0,13321035.8634182,1055008.79068108,1280290.64255635,-1280290.64255635,12605042.2656137,25585640.8703998,0,0,,,,,15420799.602228,-15420799.602228,9202494.59030172,-9202494.59030172,385234.531268031,1268085.31193569,-1268085.31193569,15049683.3661959,1,19007720.5242049,-19007720.5242049,2232073.08890894,,,,,1013073.26027733,-1013073.26027733,,,,,7616030.54899443,1,13758661.1902685,-13758661.1902685,17363638.6050609,814081518.854421,82780495.9702501,-82780495.9702501,,6306675.61205903,-6306675.61205903,17990867.5628407,-17990867.5628407,-888143.903127283,,81892352.0671228,,2010,,,1
True,ACC,Expenses,Atlantic Coast Conference,ACC,139755,Made Money,Football Bowl Subdivision,Profits,Revenues,Georgia Institute of Technology,GT,GT,,,► ACC,0K,2010,0.549981627,9119937.72958089,-9119937.72958089,8441864.41769424,-8441864.41769424,135541386.366802,-135541386.366802,10881418.2211236,385234.531268031,1017923.91336104,-1017923.91336104,4719810.92683922,14178715.4198128,0,0,,,,,14417884.4262052,-14417884.4262052,7128923.49760779,-7128923.49760779,1983565.99747856,520634.56297794,-520634.56297794,14876186.9413539,1,6741581.18311867,-6741581.18311867,6147787.28064267,,,,,1147304.38035236,-1147304.38035236,,,,,5110816.27138565,1,10482658.6557978,-10482658.6557978,13530694.8040454,1104546374.22436,60780193.2582387,-60780193.2582387,,5245820.0618634,-5245820.0618634,18071928.6129102,-18071928.6129102,152618.914587498,,60932812.1728262,,2010,,,1
False,B10,Expenses,Big Ten Conference,B10,151351,Made Money,Football Bowl Subdivision,Profits,Revenues,Indiana University-Bloomington,IND,,,,► B10,2000K,2010,0.623278242,3655325.36668895,-3655325.36668895,11286508.8408033,-11286508.8408033,44312977.796717,-44312977.796717,11894039.1059942,708281.202488509,3779978.45564657,-3779978.45564657,5520749.83945841,20335428.0342099,0,0,,,,,13875803.3065365,-13875803.3065365,5842346.92817123,-5842346.92817123,2622337.68248524,1328112.55659788,-1328112.55659788,26614026.65296,1,9629904.59805297,-9629904.59805297,5772148.39121348,,,,,1020203.40111606,-1020203.40111606,,,,,25.315412055,1,13763248.7832009,-13763248.7832009,14690024.0051237,1076744389.94129,72420145.9761196,-72420145.9761196,,2894119.54362475,-2894119.54362475,14236629.3779034,-14236629.3779034,3842875.14723167,,76263021.1233513,,,2010,,2
False,B12,Expenses,Big 12 Conference,B12,153603,Made Money,Football Bowl Subdivision,Profits,Revenues,Iowa State University,ISU,,,,► B12,0K,2010,0.579523798,4732445.51879472,-4732445.51879472,6694394.3557187,-6694394.3557187,47859914.6763585,-47859914.6763585,8313770.63403735,1242161.22932153,1527781.81549428,-1527781.81549428,369208.774767281,14367408.7965783,0,0,,,,,10970746.404234,-10970746.404234,6245222.99963116,-6245222.99963116,2591442.97374764,562079.194521845,-562079.194521845,15763062.8725383,1,7244390.3939998,-7244390.3939998,3431639.48644321,,,,,1129023.35083856,-1129023.35083856,,,,,1301925.41383237,1,8665469.94902346,-8665469.94902346,12523267.9813263,834107427.452809,51352879.0974992,-51352879.0974992,,3135525.11163873,-3135525.11163873,14714243.1497695,-14714243.1497695,237238.431055747,,51590117.5285549,,,,2010,1
False,B12,Expenses,Big 12 Conference,B12,155399,Made Money,Football Bowl Subdivision,Profits,Revenues,Kansas State University,KSU,,,,► B12,12000K,2010,0.546725299,2071859.55070501,-2071859.55070501,5981798.52647999,-5981798.52647999,18600333.9067188,-18600333.9067188,9728334.22213214,624798.678222548,1445538.64574891,-1445538.64574891,1330543.93682522,18047202.0593532,0,0,,,,,5337498.17561456,-5337498.17561456,5113998.30861392,-5113998.30861392,2943646.39563466,839428.244973219,-839428.244973219,15225070.7422515,1,7569795.80122173,-7569795.80122173,5051941.428307,,,,,923895.868969137,-923895.868969137,,,,,617140.21574094,1,9659532.43551775,-9659532.43551775,14975932.9668599,622441106.730053,46599820.2292714,-46599820.2292714,,4479186.83458867,-4479186.83458867,12445888.6727058,-12445888.6727058,12216456.1939236,,58816276.4231949,,,,2010,1
False,MAC,Expenses,Mid-American Conference,MAC,203517,Lost Money,Football Bowl Subdivision,Profits,Revenues,Kent State University,KENT,,,,► MAC,0K,2010,0.139336483,0,0,5681172.50497931,-5681172.50497931,,,3598350.2801845,743310.028081667,898519.920059467,-898519.920059467,529172.460860929,435209.356004299,0,0,,,,,1017161.14898913,-1017161.14898913,2091039.8276818,-2091039.8276818,5624211.72718602,262268.769557365,-262268.769557365,1055970.77633916,1,2757674.97600006,-2757674.97600006,787173.932481934,,,,,329067.336609152,-329067.336609152,,,,,11575373.1017293,1,4769124.2488518,-4769124.2488518,653957.63022927,405899110.289777,21404379.0129126,-21404379.0129126,,878571.375360319,-878571.375360319,4838752.63870327,-4838752.63870327,0,,21404379.0129126,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,159391,Made Money,Football Bowl Subdivision,Profits,Revenues,Louisiana State University and Agricultural & Mechanical College,LSU,,,,► SEC,8000K,2010,0.555132331,14902543.5873132,-14902543.5873132,9739980.41234741,-9739980.41234741,227720496.525212,-227720496.525212,17680894.6509414,550335.044668616,2889053.15920353,-2889053.15920353,2773410.15559722,42106707.7167124,0,0,,,,,26148751.3927954,-26148751.3927954,10852978.0066852,-10852978.0066852,0,748134.265083232,-748134.265083232,29603610.6154432,1,26987930.8863284,-26987930.8863284,12259802.7833819,,,,,1194668.41563672,-1194668.41563672,,,,,0,1,16385622.7877991,-16385622.7877991,34914408.7360306,911670935.414186,112628013.97682,-112628013.97682,,8982897.69943787,-8982897.69943787,28098796.4827032,-28098796.4827032,9580261.07501359,,122208275.051834,,,,,2
False,,Expenses,Western Athletic Conference,WAC,159647,Made Money,Football Bowl Subdivision,Profits,Revenues,Louisiana Tech University,LT,,,,,0K,2010,0.324545532,0,0,3633140.26036827,-3633140.26036827,0,0,3400803.11322034,2336947.13636117,226287.864336931,-226287.864336931,504091.491535202,2309840.93407106,0,0,,,,,4789808.04117062,-4789808.04117062,2767443.42304293,-2767443.42304293,9551762.52506048,238689.114233494,-238689.114233494,1997173.58179303,1,885612.361921809,-885612.361921809,470445.107574252,,,,,340767.459658807,-340767.459658807,,,,,0,1,1858568.39878298,-1858568.39878298,1087148.35728972,125504556.332031,18141120.0367362,-18141120.0367362,,1536386.85425272,-1536386.85425272,5263089.5755651,-5263089.5755651,116289.096948747,,18257409.1336849,,,,,2
False,CUSA,Expenses,Conference USA,CUSA,237525,Lost Money,Football Bowl Subdivision,Profits,Revenues,Marshall University,MRSH,,,,► CUSA,-4000K,2010,0.333699386,174797.416887646,-174797.416887646,5904938.73414157,-5904938.73414157,713565.519587417,-713565.519587417,4285293.89232112,726763.65462866,839855.304967882,-839855.304967882,205960.689127051,3945170.32466457,0,0,,,,,5041575.31740562,-5041575.31740562,3751274.08038674,-3751274.08038674,5989983.1092643,651973.122058195,-651973.122058195,4470683.05747845,1,3418296.06295018,-3418296.06295018,2413580.19066119,,,,,469188.142332229,-469188.142332229,,,,,4568616.27934732,1,3901270.09815135,-3901270.09815135,3069208.63808607,246830265.67675,28263664.7547149,-28263664.7547149,,1661343.72815499,-1661343.72815499,8338272.65089609,-8338272.65089609,-2873698.81145728,,25389965.9432576,,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,204024,Made Money,Football Bowl Subdivision,Profits,Revenues,Miami University,M-OH,,,,► MAC,0K,2010,0.193280871,2642410.60290449,-2642410.60290449,8855191.35165243,-8855191.35165243,28886466.8173954,-28886466.8173954,5632304.95435291,811502.043466555,746500.870670655,-746500.870670655,427156.853630708,1941582.03759088,0,0,,,,,1240131.5936768,-1240131.5936768,3173629.20946149,-3173629.20946149,3669632.97718024,239495.905408978,-239495.905408978,1100336.58630016,1,3348980.26340408,-3348980.26340408,2297029.13423118,,,,,625367.724658736,-625367.724658736,,,,,15174442.1194821,1,4320476.81172678,-4320476.81172678,3191357.70259045,365424438.758751,28182078.6850129,-28182078.6850129,,1716949.58106831,-1716949.58106831,7599000.9813722,-7599000.9813722,430960.769459456,,28613039.4544723,,,,,2
False,B10,Expenses,Big Ten Conference,B10,171100,Made Money,Football Bowl Subdivision,Profits,Revenues,Michigan State University,MSU,,,,► B10,4000K,2010,0.618261374,10281116.0564093,-10281116.0564093,10663648.4426081,-10663648.4426081,96423802.5324758,-96423802.5324758,15163186.6671486,460883.586508179,3639152.12039623,-3639152.12039623,4944649.2086685,23436115.836851,0,0,,,,,22401704.9862218,-22401704.9862218,8911644.72053453,-8911644.72053453,3685907.48512118,1099306.35909654,-1099306.35909654,25577574.0593151,1,10666189.8898443,-10666189.8898443,7981311.03221286,,,,,1051773.92128852,-1051773.92128852,,,,,0,1,12434460.4151682,-12434460.4151682,25870023.202722,1604515957.53664,86031067.5223067,-86031067.5223067,,4673600.39380849,-4673600.39380849,22365086.7930196,-22365086.7930196,5925396.88909207,,91956464.4113988,,,2010,,2
False,SUN,Expenses,Sun Belt Conference,Sun,220978,Lost Money,Football Bowl Subdivision,Profits,Revenues,Middle Tennessee State University,MTSU,,,,► SUN,0K,2010,0.237818556,1903878.58368063,-1903878.58368063,7251429.17922111,-7251429.17922111,30370852.5132774,-30370852.5132774,3338781.45435628,1217913.46725343,681865.120344416,-681865.120344416,998346.294481997,205573.253255604,0,0,,,,,2594687.749171,-2594687.749171,2858412.70525656,-2858412.70525656,9420386.54319718,443756.059248003,-443756.059248003,1612720.52628843,1,2278226.38709503,-2278226.38709503,285928.773797758,,,,,378140.712542253,-378140.712542253,,,,,7537460.31533718,1,3068657.20237131,-3068657.20237131,1615627.39599437,317375375.02821,22893956.569606,-22893956.569606,,1426956.03263063,-1426956.03263063,7611854.60667548,-7611854.60667548,0,,22893956.569606,,,,,2
False,SEC,Expenses,Southeastern Conference,SEC,176080,Made Money,Football Bowl Subdivision,Profits,Revenues,Mississippi State University,MSST,,,,► SEC,2000K,2010,0.773809523,2495629.64247083,-2495629.64247083,6538110.2097337,-6538110.2097337,29903842.5970519,-29903842.5970519,9517971.95331782,468241.566055399,1319817.90680463,-1319817.90680463,73880.278406583,0,0,0,,,,,4799146.12620856,-4799146.12620856,3555737.83767581,-3555737.83767581,823928.608775172,918235.122699676,-918235.122699676,20070210.5694832,1,5826895.72145711,-5826895.72145711,4265677.74998895,,,,,687696.470477724,-687696.470477724,,,,,4402680.35734893,1,6752394.16607632,-6752394.16607632,11861279.8621253,581093620.328234,39916005.5144514,-39916005.5144514,,3992222.87031365,-3992222.87031365,10952874.8239935,-10952874.8239935,2049893.47773211,,41965898.9921835,,,,,2
False,,Expenses,Western Athletic Conference,WAC,188030,Lost Money,Football Bowl Subdivision,Profits,Revenues,New Mexico State University,NMSU,,,,,-2000K,2010,0.292592327,1460589.20855051,-1460589.20855051,6069452.59038454,-6069452.59038454,14462804.9738912,-14462804.9738912,4231105.70248286,1232750.5000577,877374.94697321,-877374.94697321,2918521.39950536,921217.93864178,0,0,,,,,5162946.20815684,-5162946.20815684,3397310.68702687,-3397310.68702687,15769484.1818395,541738.811270893,-541738.811270893,2147300.57929828,1,5938792.04407931,-5938792.04407931,236077.224111496,,,,,465685.810107958,-465685.810107958,,,,,2876403.15786678,1,3028071.09349709,-3028071.09349709,1892262.11155777,450670992.668182,29712477.8939796,-29712477.8939796,,1291502.06808634,-1291502.06808634,6125188.32236839,-6125188.32236839,-1718460.80110097,,27994017.0928786,,,,,2
True,ACC,Expenses,Atlantic Coast Conference,ACC,199193,Made Money,Football Bowl Subdivision,Profits,Revenues,North Carolina State University at Raleigh,NCST,NCST,,,► ACC,2000K,2010,0.679746631,4360416.82725856,-4360416.82725856,8234342.97838051,-8234342.97838051,41633767.3900456,-41633767.3900456,9737989.3001558,38523.453126803,1622913.83198578,-1622913.83198578,243297.619897549,7709266.110922,0,0,,,,,10356711.1788151,-10356711.1788151,6166763.93365293,-6166763.93365293,2031496.87785893,735616.344157199,-735616.344157199,16471676.4773937,1,5057920.26823228,-5057920.26823228,3069718.24833743,,,,,916587.419575938,-916587.419575938,,,,,4623485.78397087,1,7670244.05424473,-7670244.05424473,20250579.578363,1049593065.68087,50499089.3092003,-50499089.3092003,,3961106.92688808,-3961106.92688808,14602915.8735835,-14602915.8735835,3938954.84067008,,54438044.1498704,,2010,,,1
False,MAC,Expenses,Mid-American Conference,MAC,147703,Made Money,Football Bowl Subdivision,Profits,Revenues,Northern Illinois University,NIU,,,,► MAC,0K,2010,0.179220649,3362721.02879936,-3362721.02879936,6458795.92309606,-6458795.92309606,34549579.5275488,-34549579.5275488,3787565.37457237,1529931.42417875,408348.603144113,-408348.603144113,403263.507331375,1274950.19128289,0,0,,,,,5614643.60209941,-5614643.60209941,2015726.4768189,-2015726.4768189,8581453.59976417,494609.218715562,-494609.218715562,1448207.77071555,1,2364263.56663834,-2364263.56663834,1036649.61359093,,,,,330537.831848507,-330537.831848507,,,,,9172345.03521459,1,2629110.10554493,-2629110.10554493,999962.078173144,437431760.807143,24103600.7024782,-24103600.7024782,,1407071.32679666,-1407071.32679666,7408793.08256374,-7408793.08256374,343162.517773207,,24446763.2202514,,,,,2
False,MAC,Expenses,Mid-American Conference,MAC,204857,Made Money,Football Bowl Subdivision,Profits,Revenues,Ohio University,OHIO,,,,► MAC,0K,2010,0.160889298,424972.023503374,-424972.023503374,7231246.19179293,-7231246.19179293,3756786.23619415,-3756786.23619415,4704265.06249742,1031658.07473579,680764.450255078,-680764.450255078,912979.42302309,693776.572051223,0,0,,,,,4207137.51061746,-4207137.51061746,2324174.9606445,-2324174.9606445,2480596.69039066,526345.940071511,-526345.940071511,1299862.75808495,1,2526518.84785799,-2526518.84785799,787478.818096681,,,,,418208.405804396,-418208.405804396,,,,,18117304.8380132,1,2559428.88352917,-2559428.88352917,988910.249806109,465403001.733863,25178090.2530705,-25178090.2530705,,1555698.11097014,-1555698.11097014,7289177.76060502,-7289177.76060502,1134477.17113123,,26312567.4242017,,,,,2
False,B12,Expenses,Big 12 Conference,B12,207388,Made Money,Football Bowl Subdivision,Profits,Revenues,Oklahoma State University,OKST,,,,► B12,24000K,2010,0.416344199,20853295.5125832,-20853295.5125832,7868021.26125756,-7868021.26125756,108315842.821588,-108315842.821588,13193145.7037278,275140.005582075,2488684.41420711,-2488684.41420711,1571220.86124006,57099889.2845423,0,0,,,,,32532237.2670388,-32532237.2670388,6164259.90919969,-6164259.90919969,4231067.17902974,965395.534017508,-965395.534017508,20874726.6598927,1,18869553.4078904,-18869553.4078904,5006154.65326066,,,,,643696.082986379,-643696.082986379,,,,,1991247.57403204,1,9454152.90019787,-9454152.90019787,26020166.7102786,599585347.815227,92179146.4805231,-92179146.4805231,,5865852.83859911,-5865852.83859911,17037723.5875877,-17037723.5875877,24890466.4473351,,117069612.927858,,,,2010,1
False,P12,Expenses,Pacific-12 Conference,P12,209542,Made Money,Football Bowl Subdivision,Profits,Revenues,Oregon State University,ORST,,,,► P12,2000K,2010,0.463321744,7512871.34554138,-7512871.34554138,8493565.09313059,-8493565.09313059,92500191.032851,-92500191.032851,9783488.80030882,2315695.39827625,1918565.92535275,-1918565.92535275,3437380.5816292,18093925.5046456,0,0,,,,,14954342.2223875,-14954342.2223875,5359427.92647452,-5359427.92647452,9705614.19014804,946796.410847888,-946796.410847888,12123034.6187509,1,8428901.82605212,-8428901.82605212,2693172.40675463,,,,,780686.58297538,-780686.58297538,,,,,2358408.00176307,1,7306459.3816777,-7306459.3816777,10484714.7075247,628148307.881305,57972234.1692072,-57972234.1692072,,3693214.83384429,-3693214.83384429,13187156.9577717,-13187156.9577717,3239711.24028512,,61211945.4094924,,,,,2
False,B10,Expenses,Big Ten Conference,B10,214777,Made Money,Football Bowl Subdivision,Profits,Revenues,Pennsylvania State University,PSU,,,,► B10,20000K,2010,0.666062851,4284665.4097001,-4284665.4097001,13260043.3310876,-13260043.3310876,59693498.3770257,-59693498.3770257,12803256.438652,5503.350446686,2404964.14520185,-2404964.14520185,6587474.16257039,23107413.9227115,0,0,,,,,27330044.4655065,-27330044.4655065,10974291.6625918,-10974291.6625918,0,2815197.09553891,-2815197.09553891,25519393.7390628,1,14708286.323246,-14708286.323246,16079321.7113178,,,,,1064141.05041231,-1064141.05041231,,,,,0,1,11544884.5402547,-11544884.5402547,46048530.9036353,2816020396.76574,96905109.0524916,-96905109.0524916,,0,0,15488145.2023142,-15488145.2023142,20442528.7372528,,117347637.789744,,,2010,,2
